age,education,education-num,marital-status,relationship,race,gender,capital-gain,capital-loss,hours-per-week
39.73089,3.0,8.811435,4.0,0.0,4.0,0.0,837.7846,966.458,55.659126
35.368774,6.0,9.683448,4.0,3.0,4.0,1.0,0.0,0.0,38.065796
32.975945,6.0,9.589939,4.0,3.0,4.0,1.0,0.0,0.0,37.2667
32.840134,6.0,9.409647,4.0,3.0,4.0,0.0,0.0,0.0,36.767715
28.515768,6.0,6.4369936,4.0,3.0,4.0,0.0,0.0,0.0,30.86314
34.602936,6.0,9.193455,4.0,3.0,4.0,1.0,0.0,0.0,40.501205
28.56519,6.0,7.0182443,4.0,3.0,1.0,1.0,0.0,0.0,33.015877
29.60902,8.0,7.735536,4.0,2.0,4.0,1.0,0.0,0.0,28.819845
38.081924,6.0,11.593258,4.0,3.0,4.0,1.0,0.0,0.0,43.137444
31.391779,6.0,9.095971,4.0,3.0,2.0,0.0,0.0,0.0,35.32087
32.485268,6.0,6.973262,4.0,3.0,4.0,0.0,0.0,0.0,33.910072
35.72046,6.0,10.58774,4.0,3.0,4.0,1.0,0.0,0.0,40.778603
0.0,0.0,0.0,0.0,0.0,4.0,1.0,27014.04,0.0,0.0
35.551105,6.0,10.576111,4.0,3.0,4.0,1.0,0.0,0.0,40.40329
32.47178,6.0,8.472936,4.0,3.0,4.0,1.0,0.0,0.0,38.120323
34.598957,6.0,10.345306,4.0,3.0,4.0,0.0,0.0,0.0,39.634613
33.670525,6.0,8.767068,4.0,3.0,4.0,1.0,0.0,0.0,39.04854
27.830332,6.0,6.5016146,4.0,3.0,1.0,1.0,0.0,0.0,31.079927
27.337797,4.0,2.8182056,3.0,1.0,4.0,1.0,3685.9724,0.0,31.391382
33.059006,6.0,9.347468,4.0,3.0,4.0,0.0,0.0,0.0,36.504646
39.646236,3.0,8.4898615,4.0,0.0,4.0,1.0,741.70953,984.9452,54.89003
33.349808,6.0,8.789873,4.0,3.0,4.0,0.0,0.0,0.0,35.076775
34.258156,6.0,9.083448,4.0,3.0,4.0,1.0,0.0,0.0,40.2138
33.96849,6.0,9.401457,4.0,3.0,4.0,1.0,0.0,0.0,36.93296
35.806446,6.0,10.707777,4.0,3.0,4.0,1.0,0.0,0.0,40.60576
33.59574,6.0,9.635761,4.0,3.0,4.0,1.0,0.0,0.0,37.537254
33.636387,6.0,9.309895,4.0,3.0,4.0,1.0,0.0,0.0,36.507835
35.30255,6.0,10.262916,4.0,3.0,4.0,0.0,0.0,0.0,39.589554
33.975998,8.0,7.158532,4.0,3.0,4.0,0.0,0.0,0.0,34.143097
31.094297,6.0,7.652668,4.0,3.0,4.0,1.0,0.0,0.0,35.538994
33.289936,6.0,9.972527,4.0,3.0,2.0,1.0,0.0,0.0,38.20778
33.44874,6.0,8.689754,4.0,3.0,4.0,1.0,0.0,0.0,38.767685
34.486507,6.0,10.157585,4.0,3.0,4.0,0.0,0.0,0.0,38.87313
5.397785,1.0,0.0,3.0,1.0,4.0,1.0,11978.246,0.0,22.659582
31.971056,6.0,7.7836967,4.0,3.0,4.0,1.0,0.0,0.0,36.170776
30.880264,6.0,7.7583823,4.0,3.0,4.0,1.0,0.0,0.0,35.688652
40.957375,3.0,9.6991825,4.0,0.0,4.0,1.0,1146.4263,796.6269,52.31861
33.89769,6.0,9.864723,4.0,3.0,4.0,1.0,0.0,0.0,38.19483
34.921295,6.0,9.729499,4.0,3.0,4.0,1.0,0.0,0.0,38.1609
29.421484,6.0,7.093365,4.0,3.0,2.0,0.0,0.0,0.0,33.413834
30.224775,6.0,7.03949,4.0,3.0,4.0,1.0,0.0,0.0,33.576874
36.692596,6.0,10.923016,4.0,3.0,4.0,0.0,0.0,0.0,41.434227
37.193047,6.0,11.164379,4.0,3.0,4.0,1.0,0.0,0.0,42.002686
32.275,6.0,8.231272,4.0,3.0,4.0,1.0,0.0,0.0,37.31996
35.019928,6.0,10.371067,4.0,3.0,2.0,1.0,0.0,0.0,39.704967
31.232962,6.0,7.392316,4.0,3.0,4.0,1.0,0.0,0.0,34.871124
31.896725,6.0,8.180262,4.0,3.0,4.0,1.0,0.0,0.0,37.15612
33.62613,6.0,7.2870207,4.0,3.0,4.0,1.0,0.0,0.0,34.94278
30.961315,6.0,7.574645,4.0,3.0,4.0,1.0,0.0,0.0,35.668816
30.771654,6.0,7.6043468,4.0,3.0,4.0,1.0,0.0,0.0,35.477097
37.142647,6.0,11.196446,4.0,3.0,4.0,1.0,0.0,0.0,42.64675
17.839897,1.0,0.0,3.0,1.0,4.0,1.0,7375.9185,0.0,28.566874
27.222036,4.0,2.9777668,3.0,1.0,4.0,1.0,3718.7246,0.0,32.186653
31.198,6.0,9.018134,4.0,3.0,2.0,1.0,0.0,0.0,35.10612
30.684637,6.0,7.591332,4.0,3.0,4.0,1.0,0.0,0.0,35.222305
33.031242,6.0,9.552089,4.0,3.0,4.0,1.0,0.0,0.0,37.21731
30.210691,6.0,8.399736,4.0,3.0,4.0,0.0,0.0,0.0,33.576614
39.312702,3.0,8.526359,4.0,0.0,4.0,0.0,719.8232,1045.0958,57.547157
39.360023,3.0,8.388088,4.0,0.0,4.0,1.0,695.1473,1040.8383,56.695244
30.854166,6.0,7.025658,4.0,3.0,4.0,1.0,0.0,0.0,33.643944
36.082825,6.0,10.815111,4.0,3.0,4.0,1.0,0.0,0.0,41.365856
35.630783,6.0,10.644084,4.0,3.0,4.0,1.0,0.0,0.0,40.402664
31.744583,6.0,8.274259,4.0,3.0,4.0,1.0,0.0,0.0,37.282143
35.411747,6.0,9.424156,4.0,3.0,4.0,1.0,0.0,0.0,37.229317
32.702713,6.0,8.272687,4.0,3.0,4.0,1.0,0.0,0.0,37.587425
39.479683,3.0,8.11409,4.0,0.0,4.0,1.0,621.07513,1031.3413,54.861534
33.734955,6.0,7.6420784,4.0,3.0,4.0,0.0,0.0,0.0,36.16755
30.641102,6.0,7.4653068,4.0,3.0,4.0,1.0,0.0,0.0,34.930878
41.459347,3.0,10.390144,4.0,0.0,4.0,0.0,1327.4408,694.22986,51.581512
35.82019,6.0,10.662621,4.0,3.0,4.0,1.0,0.0,0.0,40.676476
29.010025,6.0,6.882247,4.0,3.0,4.0,1.0,0.0,0.0,33.023743
32.234936,6.0,8.362082,4.0,3.0,4.0,0.0,0.0,0.0,37.673206
32.22612,6.0,8.26658,4.0,3.0,4.0,1.0,0.0,0.0,37.47605
29.664907,6.0,7.2256684,4.0,3.0,4.0,0.0,0.0,0.0,34.23638
35.157887,6.0,10.559504,4.0,3.0,4.0,0.0,0.0,0.0,40.40925
35.47714,6.0,10.400816,4.0,3.0,4.0,1.0,0.0,0.0,40.20363
32.722042,6.0,9.223133,4.0,3.0,4.0,1.0,0.0,0.0,36.215614
31.927977,6.0,7.8528275,4.0,3.0,4.0,1.0,0.0,0.0,36.18464
36.155415,6.0,10.117159,4.0,3.0,4.0,1.0,0.0,0.0,42.25934
32.51283,6.0,7.6046705,4.0,3.0,4.0,0.0,0.0,0.0,35.84308
36.007393,6.0,10.717421,4.0,3.0,4.0,0.0,0.0,0.0,41.042465
30.374619,6.0,7.2749104,4.0,3.0,4.0,1.0,0.0,0.0,34.40953
19.130436,1.0,0.0,3.0,1.0,2.0,0.0,6711.9785,0.0,29.391594
33.662643,6.0,8.758273,4.0,3.0,4.0,1.0,0.0,0.0,39.060577
24.943302,4.0,3.6183898,3.0,1.0,4.0,1.0,2161.4678,0.0,29.735083
33.903496,6.0,9.80787,4.0,3.0,4.0,1.0,0.0,0.0,38.067314
30.208548,6.0,7.257158,4.0,3.0,4.0,1.0,0.0,0.0,34.662537
30.854855,6.0,7.7168355,4.0,3.0,4.0,1.0,0.0,0.0,35.74231
34.983395,6.0,9.581513,4.0,3.0,4.0,0.0,0.0,0.0,37.64605
32.812283,6.0,8.211562,4.0,3.0,4.0,1.0,0.0,0.0,37.45343
30.06475,7.0,5.190687,0.0,1.0,4.0,1.0,0.0,0.0,25.307556
35.338654,6.0,9.367184,4.0,3.0,4.0,0.0,0.0,0.0,36.9969
36.884476,6.0,10.923636,4.0,3.0,4.0,1.0,0.0,0.0,41.440773
34.812263,6.0,10.164352,4.0,3.0,4.0,1.0,0.0,0.0,39.268845
30.557838,6.0,7.3409715,4.0,3.0,4.0,1.0,0.0,0.0,34.493534
0.0,0.0,0.0,0.0,0.0,4.0,1.0,27470.584,0.0,0.0
32.078655,6.0,7.225115,4.0,3.0,4.0,1.0,0.0,0.0,34.472847
32.151875,6.0,8.155284,4.0,3.0,4.0,1.0,0.0,0.0,37.285366
28.779755,6.0,6.8542414,4.0,3.0,2.0,0.0,0.0,0.0,32.691
34.843033,6.0,10.263172,4.0,3.0,4.0,1.0,0.0,0.0,39.565315
32.67529,6.0,9.471664,4.0,3.0,4.0,1.0,0.0,0.0,36.656445
39.654488,3.0,8.599194,4.0,0.0,4.0,0.0,766.625,1000.1452,55.822166
32.34398,6.0,9.397757,4.0,3.0,1.0,0.0,0.0,0.0,36.308968
36.582138,6.0,11.013214,4.0,3.0,4.0,1.0,0.0,0.0,41.91336
32.84739,6.0,9.582823,4.0,3.0,4.0,1.0,0.0,0.0,37.276016
37.13626,6.0,11.17268,4.0,3.0,4.0,1.0,0.0,0.0,42.049454
34.82923,6.0,10.2401905,4.0,3.0,4.0,1.0,0.0,0.0,39.3545
40.898163,3.0,10.105915,6.0,0.0,4.0,1.0,1263.8907,766.44305,53.33013
27.471424,4.0,2.8490713,3.0,1.0,4.0,1.0,3905.0962,0.0,32.299973
32.44968,6.0,8.504262,4.0,3.0,4.0,1.0,0.0,0.0,38.04606
31.81645,6.0,7.832306,4.0,3.0,4.0,1.0,0.0,0.0,36.214012
30.527948,6.0,7.2578425,4.0,3.0,4.0,0.0,0.0,0.0,34.410767
16.19553,1.0,0.0,3.0,1.0,4.0,1.0,7449.718,0.0,28.102709
28.889627,8.0,8.073961,4.0,3.0,4.0,1.0,0.0,0.0,31.434942
29.23809,6.0,7.0274177,4.0,3.0,4.0,0.0,0.0,0.0,33.69545
27.334944,4.0,3.067476,3.0,1.0,4.0,1.0,3732.337,0.0,32.51085
32.40252,6.0,8.286399,4.0,3.0,4.0,1.0,0.0,0.0,37.456318
28.963646,11.0,6.3159394,4.0,3.0,4.0,1.0,0.0,0.0,28.811853
37.236458,6.0,9.571382,4.0,3.0,4.0,0.0,0.0,0.0,37.680847
26.684917,13.0,5.607988,0.0,3.0,4.0,1.0,0.0,0.0,25.074894
35.50777,6.0,10.701893,4.0,3.0,4.0,1.0,0.0,0.0,40.587837
29.474016,7.0,3.7017734,0.0,5.0,4.0,0.0,501.69275,0.0,23.133356
28.857399,6.0,6.9432144,4.0,3.0,2.0,1.0,0.0,0.0,33.17044
31.64567,6.0,7.966961,4.0,3.0,4.0,1.0,0.0,0.0,36.478317
0.0,0.0,0.0,0.0,0.0,3.0,0.0,27829.7,0.0,0.0
29.711672,6.0,7.19079,4.0,3.0,4.0,1.0,0.0,0.0,33.97603
47.131115,6.0,14.640552,6.0,5.0,4.0,0.0,1299.5635,321.7414,52.03148
29.84892,6.0,6.9798784,4.0,3.0,4.0,0.0,0.0,0.0,33.407066
17.533825,1.0,0.0,3.0,1.0,2.0,1.0,7385.35,0.0,28.545958
30.452555,6.0,7.3016424,4.0,3.0,4.0,1.0,0.0,0.0,34.49716
17.796494,1.0,0.0,3.0,1.0,4.0,1.0,6758.3945,0.0,28.952017
34.356857,6.0,10.15612,4.0,3.0,2.0,1.0,0.0,0.0,39.155617
30.308264,6.0,7.557747,4.0,3.0,4.0,0.0,0.0,0.0,35.137115
36.137177,6.0,10.708019,4.0,3.0,4.0,0.0,0.0,0.0,40.684837
33.821632,6.0,9.844919,4.0,3.0,4.0,1.0,0.0,0.0,38.15808
26.216946,4.0,3.1818244,3.0,1.0,4.0,1.0,2742.6426,0.0,29.941996
31.296804,6.0,7.942182,4.0,3.0,2.0,1.0,0.0,0.0,36.2759
32.19018,6.0,7.41539,4.0,3.0,4.0,1.0,0.0,0.0,35.087357
33.532207,6.0,8.616115,4.0,3.0,4.0,1.0,0.0,0.0,38.608414
27.077595,11.0,5.6567626,0.0,3.0,4.0,1.0,0.0,0.0,25.018684
32.216217,6.0,9.32947,4.0,3.0,4.0,0.0,0.0,0.0,36.312874
33.784264,6.0,9.779684,4.0,3.0,2.0,0.0,0.0,0.0,37.865402
33.70672,6.0,8.7315855,4.0,3.0,4.0,1.0,0.0,0.0,39.242104
32.5247,6.0,9.455004,4.0,3.0,2.0,0.0,0.0,0.0,36.53734
28.317286,11.0,6.1910124,4.0,3.0,4.0,1.0,0.0,0.0,27.820166
30.762827,6.0,7.4540358,4.0,3.0,4.0,0.0,0.0,0.0,35.03305
33.21982,6.0,8.566599,4.0,3.0,4.0,1.0,0.0,0.0,38.822807
29.707056,6.0,7.313776,4.0,3.0,4.0,0.0,0.0,0.0,34.13732
34.153763,6.0,10.094991,4.0,3.0,4.0,0.0,0.0,0.0,39.072052
30.673498,6.0,7.460674,4.0,3.0,4.0,1.0,0.0,0.0,34.9684
36.145252,6.0,10.545597,4.0,3.0,4.0,1.0,0.0,0.0,40.901062
32.287395,6.0,8.482447,4.0,3.0,4.0,1.0,0.0,0.0,37.798958
17.973568,1.0,0.0,3.0,1.0,4.0,1.0,7385.588,0.0,28.675383
31.547462,6.0,6.7547035,4.0,3.0,2.0,1.0,0.0,0.0,33.06846
29.531181,13.0,7.2288837,0.0,2.0,4.0,1.0,0.0,0.0,26.780125
31.83522,6.0,9.035467,4.0,3.0,2.0,0.0,0.0,0.0,35.21496
32.69623,6.0,8.116558,4.0,3.0,4.0,1.0,0.0,0.0,37.093967
34.899303,6.0,10.3450165,4.0,3.0,4.0,0.0,0.0,0.0,39.793434
34.622078,6.0,10.3139105,4.0,3.0,4.0,0.0,0.0,0.0,39.470882
28.999947,6.0,6.911445,4.0,3.0,1.0,1.0,0.0,0.0,32.805702
30.4502,6.0,7.461474,4.0,3.0,4.0,1.0,0.0,0.0,35.22218
33.970894,6.0,8.5496435,4.0,3.0,4.0,1.0,0.0,0.0,38.661148
34.658657,6.0,9.958407,4.0,3.0,4.0,1.0,0.0,0.0,38.56246
32.263054,6.0,7.258213,4.0,3.0,4.0,1.0,0.0,0.0,34.706932
31.547554,6.0,7.696856,4.0,3.0,4.0,1.0,0.0,0.0,35.687828
26.167418,4.0,3.3119605,3.0,1.0,4.0,1.0,2764.6865,0.0,30.556372
25.96413,13.0,5.393007,0.0,3.0,4.0,1.0,0.0,0.0,25.136587
40.9165,3.0,9.486284,6.0,0.0,4.0,1.0,620.6541,1028.6622,59.8032
37.1093,6.0,11.346964,4.0,3.0,4.0,0.0,0.0,0.0,42.537247
31.601301,6.0,7.646919,4.0,3.0,4.0,1.0,0.0,0.0,35.842247
30.744602,6.0,7.6555605,4.0,3.0,2.0,0.0,0.0,0.0,35.38569
34.721138,6.0,10.164261,4.0,3.0,4.0,1.0,0.0,0.0,39.16999
36.69001,6.0,11.13875,4.0,3.0,4.0,1.0,0.0,0.0,41.939903
28.578554,11.0,6.1901994,4.0,3.0,4.0,1.0,0.0,0.0,27.6129
35.11835,6.0,9.0324,4.0,3.0,2.0,1.0,0.0,0.0,35.9772
35.437843,6.0,10.484704,4.0,3.0,4.0,1.0,0.0,0.0,40.14222
34.20165,6.0,9.978804,4.0,3.0,3.0,1.0,0.0,0.0,38.543934
34.29312,6.0,10.046991,4.0,3.0,4.0,1.0,0.0,0.0,38.784065
22.272535,4.0,3.7348397,0.0,3.0,4.0,0.0,531.6044,0.0,24.568094
34.745644,6.0,10.289312,4.0,3.0,4.0,0.0,0.0,0.0,39.568016
30.793077,6.0,7.1017647,4.0,3.0,4.0,1.0,0.0,0.0,34.02835
31.697746,6.0,8.043145,4.0,3.0,4.0,1.0,0.0,0.0,36.90063
31.835566,6.0,8.128418,4.0,3.0,4.0,1.0,0.0,0.0,36.9959
27.30314,4.0,3.0000055,3.0,1.0,4.0,1.0,3719.5762,0.0,32.181885
31.665272,6.0,8.027265,4.0,3.0,4.0,1.0,0.0,0.0,36.717598
0.0,0.0,0.0,0.0,0.0,4.0,1.0,27060.725,0.0,0.0
29.262394,13.0,6.9541936,0.0,2.0,2.0,0.0,0.0,0.0,26.282534
39.54035,3.0,8.927131,4.0,0.0,4.0,1.0,852.1043,995.96387,57.46984
33.738823,6.0,9.553091,4.0,3.0,4.0,1.0,0.0,0.0,37.29348
30.99517,6.0,7.7395644,4.0,3.0,4.0,1.0,0.0,0.0,35.712006
36.700516,6.0,9.634556,4.0,3.0,4.0,0.0,0.0,0.0,38.101486
27.669157,11.0,6.303961,4.0,3.0,4.0,1.0,0.0,0.0,28.802992
39.58168,3.0,8.797712,4.0,0.0,4.0,1.0,825.387,979.4748,56.3088
27.572723,11.0,6.180419,4.0,3.0,4.0,0.0,0.0,0.0,28.09587
31.286707,6.0,6.87845,4.0,3.0,4.0,1.0,0.0,0.0,33.45935
32.770393,6.0,8.69401,4.0,3.0,4.0,1.0,0.0,0.0,34.631454
27.434961,4.0,2.8345811,3.0,1.0,4.0,1.0,3889.7456,0.0,32.23278
36.98624,6.0,11.443525,4.0,3.0,4.0,1.0,0.0,0.0,42.568542
32.618126,6.0,9.491173,4.0,3.0,4.0,1.0,0.0,0.0,36.76384
35.47347,6.0,10.36574,4.0,3.0,4.0,1.0,0.0,0.0,40.04178
36.472225,6.0,10.8433075,4.0,3.0,4.0,1.0,0.0,0.0,41.137985
11.338566,1.0,0.0,3.0,1.0,4.0,1.0,9734.677,0.0,25.21041
31.172129,6.0,7.712537,4.0,3.0,4.0,1.0,0.0,0.0,35.736343
34.344368,6.0,9.807933,4.0,3.0,4.0,1.0,0.0,0.0,38.274406
35.76248,6.0,10.419807,4.0,3.0,4.0,0.0,0.0,0.0,40.230957
32.188515,6.0,8.222029,4.0,3.0,4.0,0.0,0.0,0.0,37.4916
35.88672,6.0,9.442794,4.0,3.0,4.0,1.0,0.0,0.0,37.352634
32.166527,6.0,7.8490915,4.0,3.0,4.0,1.0,0.0,0.0,36.279274
26.139011,4.0,3.1521165,3.0,1.0,3.0,1.0,2707.9043,0.0,29.68913
29.467342,6.0,7.134615,4.0,3.0,4.0,0.0,0.0,0.0,33.642475
30.506231,6.0,7.105166,4.0,3.0,4.0,1.0,0.0,0.0,33.989243
27.235003,4.0,2.935652,3.0,1.0,4.0,0.0,3709.8962,0.0,31.977583
34.911507,6.0,10.179817,4.0,3.0,4.0,1.0,0.0,0.0,39.31725
29.274181,6.0,6.9576716,4.0,3.0,4.0,0.0,0.0,0.0,33.17266
30.333666,6.0,7.243017,4.0,3.0,4.0,1.0,0.0,0.0,34.182266
33.620075,6.0,9.889333,4.0,3.0,4.0,1.0,0.0,0.0,38.19256
28.00356,1.0,2.6101387,3.0,1.0,4.0,0.0,4276.3003,0.0,32.37847
32.79952,6.0,9.475409,4.0,3.0,2.0,0.0,0.0,0.0,36.596046
29.535639,6.0,7.1651235,4.0,3.0,2.0,1.0,0.0,0.0,34.00022
34.049908,6.0,9.716785,4.0,3.0,2.0,0.0,0.0,0.0,37.749443
35.150208,6.0,10.338323,4.0,3.0,4.0,1.0,0.0,0.0,39.918144
32.040344,6.0,8.968999,4.0,3.0,2.0,1.0,0.0,0.0,35.226746
33.032593,6.0,9.409241,4.0,3.0,4.0,1.0,0.0,0.0,36.827736
39.352077,3.0,8.295828,4.0,0.0,4.0,1.0,665.6037,1037.5653,56.149498
27.357,4.0,2.9416144,3.0,1.0,4.0,1.0,3896.4814,0.0,32.642044
33.614254,6.0,9.604525,4.0,3.0,4.0,1.0,0.0,0.0,37.46531
29.958447,6.0,7.390418,4.0,3.0,4.0,0.0,0.0,0.0,34.68461
31.726591,6.0,7.935569,4.0,3.0,4.0,1.0,0.0,0.0,36.522987
30.756235,6.0,7.533956,4.0,3.0,4.0,1.0,0.0,0.0,35.186333
30.681465,6.0,7.5231867,4.0,3.0,4.0,1.0,0.0,0.0,35.12119
30.29872,6.0,7.1815157,4.0,3.0,4.0,1.0,0.0,0.0,34.137238
37.725716,3.0,7.3701363,4.0,0.0,4.0,1.0,273.9924,1322.2216,63.6594
29.162886,6.0,6.872548,4.0,3.0,4.0,0.0,0.0,0.0,33.132713
32.59795,6.0,9.449734,4.0,3.0,2.0,0.0,0.0,0.0,36.57345
31.13956,6.0,7.3985376,4.0,3.0,4.0,1.0,0.0,0.0,34.93113
36.05841,6.0,10.803139,4.0,3.0,4.0,1.0,0.0,0.0,41.034863
16.479698,1.0,0.0,3.0,1.0,4.0,0.0,7416.997,0.0,28.172361
33.90847,6.0,9.693518,4.0,3.0,4.0,1.0,0.0,0.0,37.88066
26.767382,13.0,5.2080607,0.0,1.0,4.0,1.0,0.0,0.0,25.355072
30.636446,6.0,7.5267386,4.0,3.0,4.0,0.0,0.0,0.0,35.038864
28.429617,11.0,6.118055,4.0,3.0,4.0,1.0,0.0,0.0,27.162333
34.56956,6.0,9.935919,4.0,3.0,4.0,1.0,0.0,0.0,38.613518
34.580914,6.0,9.9825115,4.0,3.0,4.0,1.0,0.0,0.0,38.701645
27.447083,4.0,2.9791548,3.0,1.0,4.0,1.0,3910.3643,0.0,32.83889
23.389883,4.0,3.4905694,0.0,1.0,4.0,1.0,1496.6415,0.0,27.042645
34.489773,6.0,10.051701,4.0,3.0,4.0,1.0,0.0,0.0,38.68464
29.84277,6.0,6.6464143,4.0,3.0,1.0,1.0,0.0,0.0,32.357174
26.85766,4.0,2.8809578,3.0,1.0,4.0,1.0,3268.1145,0.0,30.15682
36.277126,6.0,10.738106,4.0,3.0,4.0,0.0,0.0,0.0,41.171562
31.460222,6.0,7.8661547,4.0,3.0,4.0,1.0,0.0,0.0,36.025604
29.668982,6.0,6.9353666,4.0,3.0,4.0,0.0,0.0,0.0,33.27083
33.845757,6.0,10.163501,4.0,3.0,0.0,1.0,0.0,0.0,38.6921
40.103733,3.0,8.594725,4.0,0.0,4.0,1.0,741.60724,969.47485,54.394997
35.6677,6.0,10.497303,4.0,3.0,4.0,1.0,0.0,0.0,40.189095
12.01321,1.0,0.0,3.0,1.0,4.0,0.0,9711.827,0.0,25.3453
34.694847,6.0,10.000995,4.0,3.0,4.0,1.0,0.0,0.0,38.817936
32.823402,6.0,8.016301,4.0,3.0,4.0,1.0,0.0,0.0,37.19133
32.911777,6.0,9.284874,4.0,3.0,2.0,0.0,0.0,0.0,36.31125
27.295551,4.0,2.9270227,3.0,1.0,4.0,1.0,3715.1235,0.0,32.04073
35.303833,8.0,8.781534,4.0,3.0,4.0,0.0,0.0,0.0,34.7698
29.037235,11.0,6.3855314,4.0,3.0,4.0,1.0,0.0,0.0,29.866718
34.164047,6.0,9.210863,4.0,3.0,4.0,1.0,0.0,0.0,36.486336
31.349937,6.0,7.8256087,4.0,3.0,3.0,1.0,0.0,0.0,36.254486
37.156082,6.0,11.370047,4.0,3.0,4.0,0.0,0.0,0.0,42.82302
33.654724,6.0,9.575144,4.0,3.0,4.0,1.0,0.0,0.0,37.362392
32.029083,6.0,8.981475,4.0,3.0,4.0,0.0,0.0,0.0,35.354393
31.529844,8.0,8.091071,4.0,3.0,2.0,0.0,0.0,0.0,30.099653
32.37982,6.0,9.328733,4.0,3.0,2.0,1.0,0.0,0.0,36.38697
33.499317,6.0,9.403194,4.0,3.0,4.0,1.0,0.0,0.0,36.811916
29.766933,11.0,6.4275455,4.0,3.0,4.0,1.0,0.0,0.0,29.929876
30.690351,6.0,7.6202407,4.0,3.0,4.0,0.0,0.0,0.0,35.44722
35.363495,6.0,10.4789295,4.0,3.0,4.0,1.0,0.0,0.0,40.329323
27.283417,4.0,2.8177297,3.0,1.0,4.0,1.0,3672.5232,0.0,31.334124
30.761917,6.0,7.408478,4.0,3.0,4.0,0.0,0.0,0.0,34.84155
35.944084,8.0,9.284044,4.0,3.0,4.0,0.0,0.0,0.0,36.71878
27.218683,4.0,2.9065812,3.0,1.0,4.0,1.0,3702.3691,0.0,31.82581
39.231167,3.0,8.643732,4.0,0.0,4.0,1.0,760.68506,1054.5205,58.555443
26.803421,13.0,5.6479273,0.0,3.0,4.0,1.0,0.0,0.0,25.187025
33.213287,6.0,9.492936,4.0,3.0,4.0,0.0,0.0,0.0,37.117126
35.96457,6.0,9.440995,4.0,3.0,4.0,1.0,0.0,0.0,37.34906
33.8861,6.0,7.3365707,4.0,3.0,4.0,1.0,0.0,0.0,35.02529
35.30212,6.0,10.468859,4.0,3.0,4.0,1.0,0.0,0.0,40.292473
31.377937,6.0,7.700589,4.0,3.0,4.0,1.0,0.0,0.0,35.67737
42.103333,3.0,10.038215,4.0,0.0,4.0,1.0,1144.9026,778.97253,52.82305
34.54638,6.0,10.068446,4.0,3.0,4.0,1.0,0.0,0.0,38.824173
28.495922,6.0,6.768334,4.0,3.0,1.0,1.0,0.0,0.0,32.361977
31.955559,6.0,8.071457,4.0,3.0,4.0,1.0,0.0,0.0,36.785103
19.727009,1.0,0.0,3.0,1.0,2.0,1.0,7046.9062,0.0,29.490896
28.963999,6.0,7.1244097,4.0,3.0,1.0,0.0,0.0,0.0,33.408974
30.600414,6.0,6.7004128,4.0,3.0,4.0,0.0,0.0,0.0,32.674465
25.519579,4.0,3.3234136,3.0,1.0,4.0,1.0,2390.7915,0.0,29.270128
32.782043,6.0,7.431964,4.0,3.0,4.0,1.0,0.0,0.0,34.954292
32.723984,6.0,7.156251,4.0,3.0,4.0,1.0,0.0,0.0,34.52407
30.9722,6.0,7.9229975,4.0,3.0,4.0,1.0,0.0,0.0,36.111156
38.385765,3.0,8.661449,6.0,0.0,4.0,1.0,317.9753,1123.0078,60.01613
33.113922,6.0,9.499893,4.0,3.0,4.0,1.0,0.0,0.0,37.268875
27.475267,4.0,2.9095562,3.0,1.0,4.0,1.0,3900.096,0.0,32.384262
32.9605,6.0,9.718399,4.0,3.0,1.0,1.0,0.0,0.0,37.356087
26.42273,13.0,5.3561864,0.0,3.0,0.0,0.0,0.0,0.0,24.999355
35.694492,6.0,10.7108,4.0,3.0,4.0,0.0,0.0,0.0,40.989822
25.310833,13.0,5.127268,0.0,1.0,2.0,0.0,0.0,0.0,24.789225
34.74561,6.0,9.930159,4.0,3.0,4.0,1.0,0.0,0.0,38.650154
33.387707,8.0,7.0165625,4.0,3.0,4.0,1.0,0.0,0.0,33.93772
33.830727,6.0,9.876908,4.0,3.0,2.0,0.0,0.0,0.0,38.120544
39.483086,3.0,8.925862,4.0,0.0,2.0,1.0,852.6932,1010.2184,58.056587
34.13826,6.0,10.100138,4.0,3.0,4.0,1.0,0.0,0.0,38.914345
24.371899,4.0,3.386687,3.0,1.0,4.0,1.0,1785.1641,0.0,27.550716
34.035065,6.0,9.8057,4.0,3.0,4.0,1.0,0.0,0.0,37.96898
28.982925,6.0,6.9149427,4.0,3.0,1.0,0.0,0.0,0.0,32.858055
28.893417,11.0,6.332428,4.0,3.0,4.0,1.0,0.0,0.0,28.808105
31.735895,6.0,7.9241896,4.0,3.0,4.0,1.0,0.0,0.0,36.539673
37.011005,6.0,11.103218,4.0,3.0,4.0,1.0,0.0,0.0,42.358902
32.242523,6.0,8.339579,4.0,3.0,4.0,1.0,0.0,0.0,37.812187
32.113235,6.0,9.338455,4.0,3.0,4.0,0.0,0.0,0.0,36.373474
33.630123,6.0,9.556859,4.0,3.0,4.0,1.0,0.0,0.0,37.350266
33.113533,6.0,9.584143,4.0,3.0,3.0,1.0,0.0,0.0,37.184357
32.83346,7.0,7.1027727,0.0,1.0,4.0,0.0,0.0,0.0,27.281794
34.743637,6.0,9.269102,4.0,3.0,4.0,1.0,0.0,0.0,40.732582
28.164314,11.0,6.07554,4.0,3.0,4.0,0.0,0.0,0.0,27.238188
32.863388,6.0,8.465352,4.0,3.0,4.0,0.0,0.0,0.0,38.037132
