X1,X2,X3,X4,X5,X6,X7
0.83403116,-0.1362058,2.1295545,-4.612713,0.34685647,39.903652,60.17836
0.577708,2.1731677,-1.0871949,4.088318,-1.0881724,32.529903,67.49636
0.23947296,-0.56869876,1.1240286,-3.7627373,0.19719166,61.854618,38.10733
-0.36264104,2.4595404,-1.4951346,5.7417417,0.8893261,55.905193,44.125805
0.7261969,0.9660291,0.33330968,-0.399409,0.5270927,42.071445,57.935394
0.8185605,-0.704453,0.63691694,0.10068096,0.6443497,59.38779,40.63696
0.8712044,0.94642335,0.74101144,-0.014487371,0.06662751,64.11459,35.886223
0.86695445,1.1672351,-0.704101,1.0795738,0.7745999,73.86356,26.17838
0.8487885,0.47172523,1.3277562,-2.2589896,0.5865038,63.88657,36.097523
0.2555712,-0.4790325,1.2027916,-3.376091,0.16397655,49.216354,50.815495
0.7999229,-0.5442949,0.012241945,1.8193443,0.69866824,55.692375,44.332348
0.7368037,1.382863,0.09527753,1.3662697,0.18366794,50.13472,49.878513
0.70010483,1.7603912,-0.41216767,2.6489165,0.66865885,43.442608,56.557392
0.7890556,-0.81927264,1.0355066,-1.1688889,0.5780095,56.932278,43.05478
0.8498037,1.3245647,0.22770666,1.4680722,0.7425422,65.53591,34.46409
0.23295225,-0.43574882,1.137541,-3.1630273,0.20913358,52.83862,47.16138
0.71937484,1.3652449,0.1379774,1.0249312,0.5709758,39.056614,60.955997
0.4727694,0.6848402,1.032806,-1.4245162,0.49246168,43.89266,56.081287
0.72106516,1.5230134,-0.09640612,1.8483202,0.6566248,47.790447,52.209553
0.74044764,0.7948523,0.29396147,0.7629493,0.6113816,48.51157,51.498573
0.2653762,-0.7583974,2.128697,-3.101594,0.1673095,70.351234,29.602142
0.7746515,1.5350205,-0.07944091,2.0174286,-0.49933934,54.37778,45.62274
0.8547504,0.99563485,0.6665149,0.13865377,0.6616659,62.32943,37.682854
0.71565425,-0.077982865,0.3337419,0.5020458,0.5637367,42.697155,57.27395
0.72363365,-0.22655816,0.28608596,0.7161656,0.60242397,46.936817,53.11116
0.2152077,-0.46586347,0.8850563,-2.388969,0.23158747,66.068504,33.9315
0.7497871,1.9529139,-0.69404733,3.837485,-0.8270322,62.01994,38.007557
0.77258646,1.4212781,0.077320024,1.4703043,-0.79814345,49.493946,50.511845
0.5541016,2.0873296,-1.4414853,3.7173905,0.6556249,30.17134,69.84652
0.66435605,1.7394446,-0.36001754,2.1758387,0.5616491,27.499542,72.53336
0.79095143,-1.1497785,2.1157165,-4.287007,0.456376,59.052536,40.98532
0.8299686,1.2147815,-0.5086218,0.86466616,0.66725945,58.179737,41.82433
0.67622,1.0839322,0.47093642,-0.09646539,0.50241154,34.90569,65.13999
0.7484288,0.05191926,0.3550127,0.5500441,0.58874434,45.68532,54.285324
0.244233,-0.3285639,1.118094,-2.9951708,0.20093942,67.87758,32.11126
0.74499303,-0.013274394,-0.13502069,2.0525753,0.6826484,50.70985,49.33311
0.7416407,1.3145304,0.19434623,0.25132215,0.6162844,47.44051,52.55587
0.25977796,-0.34080482,1.216323,-3.5958555,0.10626286,32.40904,67.590965
0.7545663,1.8152741,-0.4557665,3.0563548,0.74152017,53.334805,46.675022
0.745458,0.7335672,0.961978,-1.3034282,0.4844656,40.76019,59.278934
0.72235566,1.5991952,-0.17807283,2.049646,-0.96282387,45.013454,54.968155
0.79469526,0.92474216,0.72736984,-0.8142085,0.588382,52.907207,47.084946
0.66518277,1.8911145,-1.4174262,2.9859617,0.64590365,36.14003,63.865536
0.7348657,1.1302574,0.41920304,0.37112767,-0.06511984,47.967175,52.032684
0.18855815,1.5718507,-0.12523814,1.6719255,0.5736375,33.403835,66.56491
0.25685024,-1.0375762,1.2198148,-3.6143336,0.11635476,30.86465,69.126144
0.7799274,0.966057,0.6842807,-0.29027277,0.5600062,48.042744,51.90851
0.7577934,0.9394091,0.6787333,-0.45687163,0.5774157,50.632507,49.371548
0.81436384,-0.31962594,0.18065976,1.4287422,0.70199543,59.48523,40.502247
0.8591501,1.1278361,0.46783054,0.8860219,0.7535713,71.61516,28.38484
0.71936387,1.6940258,-0.31532037,2.476267,0.68238586,47.14953,52.85047
0.24153353,-0.20041683,1.1679788,-3.2808359,0.18701679,48.749893,51.31805
0.772483,0.37355334,0.40679604,0.5769052,0.6326471,53.411537,46.637608
-0.25808623,0.84671694,0.8439386,-0.21063255,0.69633096,70.71165,29.28294
0.7076425,1.5736933,-0.614938,1.8794615,0.6202854,41.192924,58.800858
0.7481208,1.6257352,-0.22650607,2.3740096,0.7173767,53.883163,46.16566
0.22193162,1.0532788,0.5305215,0.18376239,0.6106282,52.839344,47.168385
0.8255289,0.83978194,0.33642855,-0.46400732,0.6262825,60.835655,39.18379
0.7287321,-0.19325297,-0.21572174,2.2217016,0.6816976,48.98739,51.06402
0.82264864,0.4210121,1.400087,-2.2232306,0.5035698,53.10913,46.87235
0.14554344,0.2788037,0.04621111,-0.5183043,0.2424911,45.13447,54.872337
0.7276472,-0.4201298,0.93869454,-1.2038409,0.51522994,45.022984,55.018295
-0.20061736,1.2812673,0.24707769,0.99038655,0.63570213,51.129944,48.869663
0.8043882,1.5818152,-0.13951214,2.3824012,-0.6139637,62.380707,37.618626
0.69592285,1.4493037,0.014994189,1.0316207,0.56614,35.62055,64.390755
0.8019626,1.2077413,0.35735738,0.8372652,0.6633772,56.8564,43.165855
-0.59194034,1.3459042,0.17976724,1.4355347,0.7091028,60.43792,39.59059
0.82806337,0.8714523,0.2114141,-0.28500676,0.6486635,63.25342,36.762547
0.8497279,0.693922,0.7897196,-0.8381205,0.6541048,67.93086,32.093
0.80755955,1.0986514,0.5034961,0.4470843,0.15784949,58.053013,42.01247
0.73569363,-0.112714365,0.36439848,0.5536527,0.6037276,48.784866,51.23335
0.74716353,0.88267744,0.76262575,-0.6562206,0.72735757,44.6558,55.357246
0.72241896,1.8983628,-0.6499133,3.1738267,0.7969012,57.732883,42.290073
-0.026283648,0.94007427,0.69529516,-0.46538883,0.53146815,43.79741,56.175884
0.6654166,2.4804437,-1.4917264,5.2815228,0.89396995,56.735058,43.29976
0.81281805,0.33464068,2.0841155,-2.397464,0.5289514,58.75608,41.255398
0.7547946,-0.13089544,0.4873731,0.2570359,0.59926534,50.432484,49.545673
0.74675894,0.44645047,1.357943,-2.5708401,0.40031737,32.845264,67.22313
0.780972,1.5273753,-0.058268502,1.9398577,0.68711954,52.714878,47.311596
0.6422064,0.44102597,-0.75234485,3.379823,0.6710943,36.71076,63.286674
0.78064156,0.6197569,1.1211481,-1.5510774,0.3628779,49.315964,50.669872
0.6785238,1.6768941,-0.29073167,2.122724,0.59953046,34.97286,65.05191
0.7740286,0.9602373,0.6192986,-0.09826915,0.61621535,55.848053,44.17222
0.7619839,0.8247686,0.82805145,-0.7091331,0.563363,51.024906,48.975094
0.7844385,0.5354955,0.73070294,-0.30467135,0.61248046,56.205074,43.829952
0.75947106,1.7071598,-0.32591218,2.7154486,0.74179626,55.565014,44.445343
0.80862176,1.023173,0.6007458,0.16075172,0.6377596,57.78365,42.232124
-0.6650972,1.0702293,0.5251337,-0.02354686,0.54188776,41.71518,58.28909
0.7632122,1.0891722,0.09505584,0.22758491,0.59272087,49.41473,50.621994
0.81376225,1.1502258,0.44863993,0.579841,0.6437795,55.807312,44.238308
0.74529874,-0.23308033,1.0010446,-1.2847717,0.52349216,48.008457,51.979362
0.73804194,1.6020333,-0.18891694,2.1619685,-1.3676972,48.886555,51.13166
0.80866027,1.3576645,0.17104308,1.4314549,-0.48044324,58.687,41.331554
0.5047555,2.42489,-1.5556097,5.3618464,-0.73208874,40.844467,59.15978
0.74473083,-0.33648923,0.33605844,0.6125825,0.59599864,46.02436,54.002846
-0.5227623,1.2463448,0.31531143,0.9419281,0.65737194,55.477535,44.51725
0.70960915,0.9071516,0.5729865,-0.8541277,0.45957768,32.094173,67.90598
0.4442083,1.0946292,0.5073713,0.34786826,0.62635493,54.196228,45.84061
0.8041319,0.3503623,1.4931853,-2.6123934,0.46191102,47.765152,52.234848
0.29245484,1.2619759,0.23088698,0.805381,0.594555,44.6882,55.330208
0.22127835,-0.23575918,0.9607193,-2.8235698,0.16291034,41.17186,58.82814
0.7424239,1.7595321,-1.1864809,2.698816,0.6888414,47.39851,52.618866
0.79798603,0.7750738,0.9288222,-1.5682005,0.5531182,51.77077,48.185802
0.16667248,0.13807197,0.46307272,-1.5139093,0.6023661,38.930073,61.107147
0.6516174,1.8949293,-0.5920347,2.833076,0.60539216,29.09119,70.90666
0.6910802,1.8694763,-0.56003785,3.0421503,0.68021965,42.672966,57.32293
0.15014216,0.55738455,1.2264593,-1.8303366,0.49565747,48.06092,51.936417
0.71944416,1.2518245,0.29191667,0.5364403,0.5412436,36.362854,63.676315
0.9100339,1.0298152,0.29205993,0.4404722,0.7230115,70.6519,29.403511
0.80262434,0.38254476,1.4308738,-2.318123,0.5142575,54.21775,45.78225
0.7831539,1.104137,0.46966875,0.49980634,0.6576738,58.34905,41.67594
0.65642166,-0.10782156,-0.6050707,2.9924881,0.6525616,37.16806,62.838608
0.68135804,2.215873,-1.0960176,4.466519,0.8330431,54.895576,45.102615
0.8107474,1.5922667,-0.7550292,2.4218552,0.76566917,62.78564,37.189053
0.25322005,-0.5229911,1.1819016,-4.308817,0.16816425,53.975166,46.010876
-0.3400891,0.716297,0.972045,-1.2793102,0.50193554,44.341957,55.68508
-0.43539858,1.1803756,0.4048686,0.2853238,0.5363803,37.895065,62.125618
0.89651465,0.52596945,1.2757547,-2.3682027,0.6620438,74.00328,26.025093
0.567696,-0.21446477,0.91455644,-2.6301143,0.21263678,46.420288,53.63165
0.26841444,-0.8492524,1.2093875,-3.344247,0.14047343,55.782993,44.199947
0.7686505,0.61225694,1.1507281,-2.4307535,0.4474579,38.21528,61.826107
0.22475895,-0.3003991,0.95025873,-2.722808,0.18874633,48.203167,51.806652
0.69723105,0.30330405,0.52417463,-0.09480147,0.54839444,43.059975,56.964413
0.73773843,1.4002403,0.08132343,1.5878757,0.627061,46.700085,53.306408
0.44343233,0.65454036,1.0455804,-1.4076846,0.5177578,48.670975,51.362774
0.7961286,1.191179,0.38156664,0.7345097,-1.5347217,55.345806,44.657524
0.783911,1.7137076,-0.32384473,2.842288,0.77470577,60.412075,39.624744
0.76535344,0.66438395,1.1027333,-1.3348238,0.53157693,50.29089,49.7224
0.65506774,0.6972358,0.2821483,-1.8590763,0.36629122,22.441944,77.76994
0.7854481,-0.54387134,1.4102968,-2.480649,0.4404589,43.00675,57.001595
0.77969253,0.73647684,0.947215,-0.95423895,0.60375303,55.18086,44.829567
0.8047617,0.7458095,0.7618662,-1.0133641,0.5531391,52.680904,47.298492
0.118746296,0.8628894,0.7662311,-0.71453017,0.5291128,44.358303,55.702442
0.74562895,1.7578375,-0.39335334,2.8650815,-1.3768396,54.01053,46.034595
0.9002812,-0.7725756,0.9933959,-0.5169988,0.70714444,74.88164,25.164669
0.2077937,-0.2785806,0.83701795,-2.3691878,0.81051826,53.701084,46.28262
0.81842804,1.4183122,-0.6263571,1.7578342,0.73518443,62.708233,37.299557
-0.5464483,1.9633154,-0.6970599,3.7876287,0.80943656,58.671993,41.35714
1.1204466,-0.4452902,1.2040099,-3.438391,0.12736572,43.755596,56.268425
0.71666455,1.8461462,-0.5680812,2.621048,0.75414145,53.006588,47.01016
0.68363553,0.098678425,-0.18364407,1.9128346,0.6239232,41.429466,58.580566
-0.82148266,2.2157185,-1.0822698,4.3652353,0.7310634,40.476044,59.55346
0.7143193,1.0062813,0.5858103,-0.28731042,0.5210341,39.576275,60.423725
0.6678223,1.6244351,-0.21768339,1.8214006,0.56637144,30.440044,69.57151
0.7601006,0.4635713,-0.36288184,2.7661502,0.71919405,51.7578,48.26961
0.7720262,-0.014141067,0.1972497,1.1463467,0.64202225,50.953796,49.04484
-0.94410014,-0.40833354,-3.7347913,6.231298,-0.49149215,63.75707,39.09702
0.67956436,-0.23611234,-0.45210147,2.5323284,0.59237283,30.682915,69.302925
-0.04208605,1.4556748,0.033741876,1.1400833,0.53285575,29.492756,70.52075
0.17726235,1.1790133,0.41902143,1.1290368,0.77790743,74.99751,25.012352
0.76061785,2.0737045,-0.78931785,4.00949,0.77954364,52.23162,47.76838
0.75790006,0.46019202,1.3092805,-2.2170947,0.9126958,45.46537,54.481907
-0.6548872,2.3953202,-1.4572982,5.4022427,0.8407787,49.800198,50.22053
0.7634136,0.54058963,1.070728,-1.9450988,0.47395468,44.612614,55.4037
0.16123168,0.34039718,0.3002944,-1.2420659,0.18141982,24.245983,75.75414
-1.0716541,2.0447192,-0.7896713,3.5933664,0.6824002,37.70048,62.3073
-0.0803789,1.0019903,0.5877555,-0.052470252,0.5892286,50.46274,49.543514
0.7413676,2.0341523,-0.7471737,3.8371127,0.7646447,51.164577,48.82759
0.8038709,0.810558,0.67003244,-0.72343665,0.5769391,53.939697,46.021893
0.70692885,1.4598517,-0.022169128,1.5676696,0.6321269,45.781826,54.217747
0.047389094,0.41474837,-0.49033517,0.9243688,0.24704227,50.295174,49.704826
0.6819425,0.96869093,0.5680236,-0.8864952,0.4029323,21.439049,78.56309
0.77508104,1.1429867,0.43785828,0.4271013,0.6017403,49.600624,50.39364
0.68918383,1.20458,-0.27076143,0.47348636,0.5587451,39.569668,60.45679
0.73899627,1.2107407,-0.21455145,0.6482412,0.5986445,47.202507,52.771404
0.652967,1.635696,-0.22179277,1.7330079,-0.21178974,25.036297,74.98927
0.74280256,-0.1466409,1.2137522,-2.1033115,0.42304212,36.849167,63.128796
0.88167036,0.49315524,1.0609117,-0.8315081,0.6676545,70.27378,29.735214
-0.065111585,1.078147,0.52392894,0.36145824,0.6435371,57.377758,42.62692
0.73358357,0.9177316,0.47249332,-0.55258113,0.5273874,43.21363,56.828526
0.44556043,0.46169615,1.3071309,-2.120046,0.48840594,49.61999,50.33484
0.6116189,0.49643654,-1.18508,4.675677,0.7995008,48.77206,51.257244
0.3490481,0.9430403,0.7179168,-0.09356187,0.639867,60.26102,39.771248
0.15143362,0.120870516,0.10876261,-0.44179612,0.25816053,54.97555,45.06174
0.19995365,-0.17639889,0.71836007,-2.0888348,0.21884751,50.95288,49.083492
0.72691447,-0.12560686,0.34988564,0.5152059,0.58770275,45.419754,54.58161
0.5897696,2.2209947,-1.168102,4.553399,0.7679377,44.403866,55.603565
-0.201243,1.365079,0.16660057,1.4704728,0.701515,59.381096,40.618702
-0.38788176,1.6376019,-0.26649708,2.3689716,0.70172393,50.795563,49.257645
0.24462517,-0.36966372,1.193341,-3.3906798,0.17840242,43.96877,56.080917
0.8779654,1.3210696,-0.45599338,1.4806277,0.75139576,67.96846,32.059155
0.7492195,0.33197904,1.4663804,-3.184142,0.44759035,46.1966,53.751255
0.7798852,1.3593998,0.13274978,1.4838649,0.7072034,59.132133,40.89671
0.8318957,1.0436395,0.59467715,-0.07789634,0.6510485,59.80547,40.2325
0.7491371,1.271213,0.24376194,0.9608961,0.6347113,50.863102,49.155697
0.74987584,0.8647189,0.7781254,-1.0315255,0.53692436,46.370556,53.6284
0.892174,0.94148093,0.74676186,0.10434376,0.7047653,69.88693,30.148457
0.81421244,0.6422616,1.0982285,-1.0602638,0.5659153,56.489674,43.540962
0.70947385,0.30194718,-0.16737665,2.0030313,0.6569748,46.44157,53.54744
0.2130287,-0.26631284,0.8401666,-2.3493795,0.21452685,56.993263,43.03374
0.20083152,0.006880775,0.8034696,-2.530108,0.15736581,28.025433,72.0018
0.7576741,1.6950309,-0.31328434,3.0407233,0.74866116,57.15233,42.87305
-0.3124284,2.1274848,-0.8247909,4.4095035,0.8508253,62.38324,37.610367
0.71649325,1.1893408,-0.20706311,0.28410596,0.52538013,35.460667,64.58161
0.764373,-0.12320605,2.044188,-4.7090335,0.40324867,50.232185,49.75979
0.77433527,0.7196606,0.9963233,-1.2163317,0.5956798,47.700733,52.28938
0.70463145,0.42001715,-0.7368901,3.7227304,0.7759323,53.17149,46.84155
0.71192336,0.96976084,0.35871023,0.38506418,0.5531417,40.589268,59.442554
0.865749,1.4657887,0.04075919,1.5257974,0.80814976,72.159584,27.843575
0.73909163,0.5885305,1.0642374,-1.9255369,0.4374553,37.53721,62.448246
0.8385053,1.6598768,-0.22043498,2.763615,-1.7878968,66.951584,33.082745
0.6378653,2.3210938,-1.8030057,5.2462845,0.8735187,56.95689,43.078686
0.72446066,1.4755802,-0.8515034,1.5174341,0.610688,41.958874,58.052723
0.7475028,0.7921753,0.2260254,-0.9844937,0.51734746,45.083538,54.94257
0.80981684,0.81829154,0.9057552,-0.87466407,0.6828806,47.81389,52.16666
0.8600843,1.1807413,0.4233008,0.8985464,0.7109349,64.65283,35.34717
0.8029552,1.7967025,-0.4147297,2.4049723,0.7948115,61.599323,38.41273
0.70612323,1.6263114,-1.1631297,2.1639724,0.6529827,44.76469,55.254196
0.4875676,2.340022,-1.4303426,4.8478475,0.7278675,32.864445,67.13461
-0.025041321,1.671078,-0.27261424,2.1049066,0.6026336,35.50853,64.48284
0.1260155,0.5777908,1.1597303,-1.5884402,0.53914434,53.797825,46.231804
0.7463872,1.0134822,0.5788916,-0.394277,0.56714594,46.86147,53.171276
0.8558135,-0.9586119,0.9837628,-0.71447784,0.6457455,66.2287,33.777145
0.74155796,1.1931719,0.34096378,0.10689743,0.6007035,46.827652,53.19572
0.8143582,0.27005017,0.7408936,-0.23826568,0.62400115,58.13692,41.871872
0.6794657,1.5631288,-0.1308722,1.6050515,0.56281817,31.165363,68.827065
0.81071556,1.0428426,0.5788941,0.4895256,0.640475,58.077984,41.908176
0.63566786,2.001952,-0.8008055,3.8978233,0.7030705,41.478745,58.539375
0.24706991,-0.3536474,1.1991968,-3.4403868,0.16650683,40.96291,59.08525
0.21750599,-0.30676925,0.88711786,-2.5081794,0.20999092,53.055557,46.9704
0.82081175,1.5710536,-0.10026033,2.166556,0.7483599,61.008095,39.010246
-0.18783452,1.582545,-0.1263661,2.3690743,0.76104414,62.408707,37.603466
0.83091193,1.0648502,0.55677366,0.3833686,0.73175335,60.877457,39.118587
0.79040813,1.4499348,-0.33955917,1.7243283,0.69504225,55.849625,44.150257
0.8796097,0.46608257,1.3469313,-1.659941,0.62795264,70.20841,29.791586
0.74295634,1.5233885,-0.08004798,1.8551242,0.66089845,48.65772,51.324852
1.1915724,-0.17270458,2.1034653,-4.0876966,0.50232846,66.1961,33.78738
0.8091066,-0.39381018,0.77167416,-0.38015527,0.5933886,54.81426,45.17963
0.6684499,0.43885973,-1.0720451,4.5251822,0.77754444,47.259506,52.737514
0.80457413,1.6386387,-1.1676265,2.570207,0.76667166,61.583946,38.411133
0.7597856,1.1210788,0.44087684,-0.53834224,0.6153131,51.15797,48.869312
0.77132964,0.5379626,1.2004347,-1.7910542,0.5178751,50.84425,49.189983
0.76415783,0.5728749,1.1567392,-1.6633402,0.5218142,50.873844,49.126156
0.7799575,0.6117521,1.1622654,-2.7248442,0.46565396,42.00687,57.956326
0.8021487,-0.14739929,0.22218631,1.2308342,0.68054783,56.88864,43.110054
0.5865609,2.5229259,-1.669119,6.093205,0.91469115,56.154636,43.845364
0.86047506,0.41067493,1.419971,-2.5258276,0.56848955,62.85294,37.176697
0.74819213,1.1829505,0.345721,0.70388466,0.64195806,53.551952,46.509686
0.78172404,-0.6921828,-0.6536827,3.758517,0.7980871,57.809647,42.19491
0.84340227,0.9202282,0.74717134,-0.7395076,0.65879714,63.580017,36.40871
-0.42360508,1.6832812,-0.29851562,2.5934339,0.72755563,54.260498,45.76657
0.8556819,-0.15111075,0.3479945,1.0829041,0.70534015,62.956,37.050594
0.75834,0.6114364,1.1392248,-2.0587873,0.3930105,30.4985,69.51937
-0.31263226,2.0774026,-0.78337777,4.1067133,0.8049444,56.75662,43.25864
0.7165459,1.5255955,-0.67560154,1.7554641,0.6283511,43.65428,56.33165
0.67253274,1.6756026,-0.28003192,1.9976377,0.5666466,29.969294,70.03071
0.69177085,1.2491817,0.2277097,0.8031512,-0.47455007,45.94193,54.1152
0.23179398,-0.5801462,1.6046295,-2.6008317,0.20678225,68.79186,31.20045
0.8352374,0.08665488,0.6832027,0.01552929,0.64811206,60.67679,39.335545
-0.5748811,1.4477075,0.023529634,1.3269347,0.5826251,38.4036,61.610752
0.72257787,1.2368468,0.2750991,0.3928995,0.6004744,46.35019,53.65995
0.75161797,1.2226148,0.3151226,0.72559327,0.61444026,48.55985,51.44015
0.7605244,1.1441859,0.41957587,0.44809335,0.60622555,49.399734,50.600266
0.71853423,1.182583,0.35211116,0.46096382,0.57031894,42.90162,57.11432
0.8820262,-0.4305628,1.1555859,-3.229416,0.19288181,50.945564,49.11495
0.3886385,1.3312889,0.15200321,1.1376009,0.6300113,48.152496,51.893047
0.26433733,-0.5262608,1.2200472,-3.420812,0.13955739,50.777157,49.222843
0.7542846,-0.19599916,0.9539296,-1.106397,0.53764206,50.048878,49.955364
0.74133396,1.4890336,-0.0034386665,1.3226418,0.5989795,40.05937,59.978134
0.8303243,-0.19492887,2.1517026,-4.2089796,0.4933207,65.431595,34.56841
0.7140575,0.98191565,-0.47606727,-0.34597677,0.52446204,41.495625,58.55994
0.7580344,0.8236285,0.8608293,-0.9819518,0.9616637,40.511276,59.482857
0.6581495,1.768924,-1.4718727,2.594066,0.64642984,38.78979,61.222904
0.8108485,1.0669488,-0.5528881,0.3444808,0.6503755,58.532146,41.500072
-0.3374189,0.7808699,0.9026025,-0.9871685,0.5248455,47.161774,52.834507
0.8656993,1.5692112,-0.08166541,2.4742935,-0.23581415,70.0602,29.950684
0.70706415,1.5085359,-1.1590275,1.8273857,0.6638411,48.322456,51.73522
-0.6802688,1.7987337,-0.44462454,2.4653673,0.5929235,29.75433,70.25271
0.75172687,-0.55921215,0.16862433,1.1675246,0.6411278,50.113262,49.921085
0.6665709,1.3680528,0.14346777,0.63604325,0.47001573,21.67912,78.31465
0.6739703,-0.37076834,-0.16539301,1.6612387,0.55478084,29.259766,70.72772
0.19518247,1.1874756,0.36170673,0.6381524,0.618732,50.85322,49.11896
0.7467277,1.2513322,0.2664976,0.89344543,0.63341,51.065598,48.960636
-0.34551477,1.3377362,0.15541099,1.1786704,0.63637334,49.282314,50.73367
0.7137056,-0.40252283,0.19097982,0.8825236,0.579293,41.238876,58.756397
0.76825583,0.13991567,1.0862831,-1.5301719,0.5046804,46.080086,53.96683
0.82296926,0.61663383,1.1268222,-1.2905821,0.5922718,61.010517,39.025616
0.25253296,-0.41590792,1.2115159,-3.4291015,0.17233436,45.709625,54.290375
0.22485605,1.1224053,0.46467322,0.5472066,0.656191,58.118904,41.88146
-0.39029843,1.531093,-0.07542236,1.9455423,0.6834066,51.84594,48.172657
0.6838775,1.1251175,0.14186919,-0.024846599,0.49119627,31.812798,68.21959
0.73398805,1.1844574,0.34514618,0.6112465,0.0724575,49.404537,50.587704
0.2163194,-0.39552486,0.8806296,-2.4266903,0.22629729,60.34559,39.65441
0.7620988,0.86256915,0.84278864,-1.1927439,0.46719024,35.47168,64.50481
0.21196064,-0.25941712,1.6937985,-2.673279,0.21522486,48.887684,51.136246
0.7103951,1.8422098,-0.492321,2.8664646,0.6639906,40.506847,59.493153
0.16954304,0.092293456,0.4928699,-1.5562823,0.23188367,42.070065,57.928432
0.69479334,1.5375949,-0.12128176,1.7698126,-0.5541317,41.875183,58.13855
0.6813369,2.003341,-0.80446404,3.8665173,-1.4311823,53.377346,46.61935
0.68760383,1.0673796,0.5514897,-0.48084384,0.864988,22.714088,77.290245
0.78447235,-0.1774243,2.1133864,-4.34875,0.432759,55.865105,44.134895
0.73853934,1.526749,-0.0950333,1.9413791,0.6815213,51.319412,48.680588
0.74888927,1.9175264,-0.5832791,3.3575063,0.7335657,49.949986,50.032806
0.7954831,0.3209877,1.4879925,-3.0922883,0.5215086,57.348892,42.640854
0.68754256,1.3443555,-0.48639116,0.75585264,0.51576245,30.612732,69.39912
0.18739812,-0.00576894,0.64551383,-1.9826939,0.2100107,40.568462,59.45522
1.2442209,-0.6148926,1.1570863,-3.1430025,0.18753755,62.565716,37.47545
0.80794924,1.7736295,-0.36042464,2.9475026,0.75316566,56.830444,43.169556
0.8651253,1.3700688,0.1889209,1.5923464,-0.22561713,64.70836,35.304558
0.7848092,1.2877386,0.25048184,1.0738645,0.6555084,54.16731,45.839924
0.77756673,0.56991786,1.3305217,-1.8228791,0.48235267,45.793503,54.22566
0.13284399,1.1780461,0.36833668,0.39261502,0.5582539,41.549217,58.45324
-0.7886748,1.851552,-0.43960786,3.664708,0.8961933,75.837074,24.20438
0.6799536,1.8492565,-0.5860392,3.1362646,0.7189361,47.259037,52.740963
0.8750037,-0.32074228,0.68569773,0.2125208,0.69741374,67.80985,32.245743
0.7564864,0.51891154,-0.089287356,1.9849188,0.6892816,52.796936,47.210266
0.24729376,-0.34507024,1.2069895,-3.4647152,0.15244511,40.33181,59.66819
0.7078338,1.024048,0.41370964,-0.47663075,0.4554596,30.506187,69.4541
0.39092365,0.8622969,0.805284,-0.8590675,0.4943766,39.66863,60.3334
0.6183646,1.8679557,-0.61475164,2.816326,0.6150181,30.068726,69.931274
-0.62466925,1.3194375,0.19713365,1.1838065,0.6576985,53.310047,46.739502
0.77002144,1.0075661,0.6178803,-0.10860436,0.5765753,48.409744,51.590256
0.74234974,1.2445054,0.2907452,0.5225872,0.58633167,44.46724,55.52772
-0.43013123,1.5879693,-0.2044449,2.0526798,0.6526563,45.44572,54.59605
0.24737966,-0.6613038,1.1234831,-3.833312,0.20268679,68.40058,31.656673
0.77241755,1.0180777,0.21602634,-0.19044046,0.54403925,44.01294,55.965054
0.8353204,2.0013816,-0.6575445,4.00757,-1.1465353,65.50941,34.50413
0.48469836,1.1734225,0.38418472,0.46290582,0.5811108,45.753315,54.22464
0.7238767,1.0139579,0.56095254,-0.060430333,-0.049013548,47.86644,52.121525
-1.4011014,2.4897318,-1.5751135,6.1074886,0.95891535,64.69362,35.367744
0.18375473,-0.26909024,0.39199948,-1.0587598,0.81816614,70.69698,29.306225
0.8405132,0.9215694,0.77116376,-0.26823992,0.60970825,57.350048,42.613087
0.7835771,0.5534849,1.1963905,-1.7109492,0.526765,52.519005,47.480995
0.81485045,0.8105672,0.8878363,-0.73631823,0.43141147,53.80192,46.19983
0.71840787,0.5751097,1.1964264,-2.1917171,0.38349056,29.67191,70.34422
0.711355,1.041231,0.1552147,-0.4153028,0.4625981,29.994972,69.99701
0.67952305,-0.18448433,0.6282308,-1.8131413,0.21791403,54.69789,45.29089
0.7261184,1.5509542,-0.8657585,1.9931214,0.6738089,49.37548,50.619442
0.7205874,1.8482407,-0.5274612,3.131418,0.7285243,49.856857,50.143143
0.7543872,0.6404629,0.9501879,-1.1848186,0.5057435,43.79663,56.222843
0.76185143,1.1518259,0.41202468,0.47477514,-0.73181003,49.695827,50.322353
0.7468469,1.5600022,-0.13727601,2.1044133,-1.3008177,53.141308,46.88547
0.7496959,-0.25814864,0.8035832,-0.78136116,0.5199653,44.000034,55.97636
0.16398683,0.099426046,1.1001015,-1.1130599,0.23621364,47.01045,52.978985
0.6493517,1.9808408,-0.7569149,3.4944153,-1.5523793,41.913414,58.13044
0.24437352,-0.36542255,1.1892397,-3.390586,1.242817,42.886932,57.092552
0.7339544,0.45559293,1.3269613,-2.4168508,0.41765147,38.173496,61.833443
0.23117287,-0.2586776,1.154583,-3.3618472,0.17943883,36.963993,63.036007
0.69999945,1.2816504,0.25517,0.50096315,0.50538737,29.93193,70.06807
0.7324477,1.6687129,-0.76020193,2.3545237,0.671741,46.7624,53.24793
-0.5826602,1.4234873,0.10075699,1.7101415,0.71980935,60.429184,39.586975
0.6823428,1.3570327,0.10532509,1.0331254,0.57480633,38.927162,61.072838
0.70976,1.118264,0.5204473,-0.36006862,-0.6095907,21.159636,78.88013
