SproutN,BunchN,ShootL,NodeN,SPAD06,SPAD07,SPAD08,LWC,ChlA,ChlB,Carot,Anth,Phenol
0.35836637,0.5389705,0.74962246,0.5248214,0.7336652,0.54575527,0.65481436,0.36667338,0.8015223,0.35588306,0.5359626,0.5230878,0.4891837
0.5521621,0.84798485,0.6206276,0.5337485,0.5244119,0.4963466,0.5828441,0.50820273,0.49258852,0.43658057,0.3499834,0.48861822,0.53528523
0.5941261,0.3272215,0.42817214,0.58166367,0.5382032,0.60227704,0.57846045,0.43946645,0.6165615,0.6170856,0.84719074,0.5281079,0.54473037
0.42100868,0.7135968,0.69316506,0.5180454,0.5304463,0.49295348,0.6088498,0.21617594,0.59967095,0.46708155,0.6691593,0.61518496,0.6232722
0.37223208,0.5934683,0.71619225,0.47956643,0.58791304,0.5021061,0.4463184,0.41502857,0.54007286,0.17757733,0.40697765,0.37873876,0.4636177
0.6320969,0.42224878,0.450942,0.603776,0.45339188,0.60622567,0.589357,0.7304519,0.6013504,0.57274485,0.742917,0.5182498,0.64592445
0.425149,0.7034954,0.6291848,0.44514722,0.4629527,0.45187205,0.5754462,0.39020506,0.46473497,0.26291627,0.28722817,0.4335515,0.42407662
0.56400186,0.3688992,0.36080754,0.4830723,0.42733106,0.52702034,0.5596403,0.49056154,0.45904005,0.48924655,0.6241513,0.39948964,0.4437509
0.6162277,0.24555156,0.41006747,0.58491564,0.44779813,0.652396,0.6156888,0.5263436,0.5388302,0.23909296,0.7594289,0.3425601,0.3228658
0.39018425,0.63124603,0.5351712,0.4604081,0.57491314,0.4663221,0.59435785,0.2837788,0.5098205,0.26086462,0.45585203,0.43286616,0.47620228
0.6155006,0.6826625,0.6730641,0.51084346,0.57027316,0.503752,0.6101972,0.36158332,0.48478088,0.31929946,0.37156826,0.46869135,0.49562827
0.51285815,0.40178397,0.35141546,0.44601104,0.61117536,0.48701602,0.4929076,0.5842271,0.4541273,0.53273004,0.62465435,0.5051499,0.50872827
0.504822,0.43424636,0.7300675,0.6600934,0.66597176,0.58761495,0.6546111,0.21643624,0.6396312,0.43856952,0.5643715,0.5518059,0.54209906
0.4460515,0.65269816,0.69321126,0.45738873,0.5531701,0.3673687,0.6051031,0.35212374,0.5429163,0.25450465,0.31473416,0.4668041,0.49584648
0.48346445,0.8561609,0.62962526,0.45802593,0.515603,0.42252088,0.5327876,0.48727918,0.5069548,0.4279214,0.3249137,0.6143542,0.5845129
0.68015856,0.33792138,0.4109086,0.6169274,0.42617738,0.65355456,0.63788426,0.7933212,0.5220779,0.46644405,0.68875647,0.3185732,0.3618579
0.73072076,0.73756146,0.69395536,0.65928864,0.5265268,0.6517735,0.60096335,0.6807976,0.5876097,0.7401688,0.86557084,0.59271455,0.5186952
0.48777214,0.42565095,0.61810243,0.42808145,0.5791163,0.41200575,0.5619683,0.27267274,0.48149183,0.34805107,0.33257258,0.5085663,0.56558067
0.48267204,0.44117856,0.32254326,0.39427096,0.38421887,0.43651626,0.6651943,0.7003846,0.38825712,0.4012368,0.48021132,0.3848402,0.439796
0.5888675,0.3830523,0.3398597,0.5096233,0.41110542,0.5330291,0.5475155,0.45412183,0.44815817,0.48973197,0.58563274,0.39075375,0.39117342
0.6194598,0.5089636,0.34233537,0.5285019,0.56579995,0.5085592,0.5083016,0.7717157,0.48941368,0.6639816,0.6587927,0.57757896,0.55080175
0.37452644,0.66272503,0.46299872,0.40251166,0.53943765,0.44472206,0.57846373,0.36792782,0.486822,0.27035996,0.27536163,0.441705,0.4652503
0.37288794,0.83751494,0.58456975,0.39096206,0.44731972,0.34166875,0.5043667,0.30624017,0.4796308,0.7510547,0.32114586,0.66844106,0.7269228
0.6668475,0.26274103,0.4268382,0.63851064,0.4983931,0.77969575,0.6367742,0.21935038,0.5667685,0.51963913,0.82600653,0.37530088,0.31564796
0.6327776,0.6542636,0.40969336,0.5977005,0.4761974,0.61799407,0.62082374,0.59641635,0.55904883,0.5748348,0.7718728,0.4691177,0.41935885
0.6065494,0.4258402,0.36523783,0.5434085,0.4461392,0.5510633,0.5290956,0.40721017,0.48914012,0.63100445,0.7218654,0.534484,0.49842757
0.4393286,0.80404264,0.6054872,0.44894472,0.52858305,0.4758733,0.5358252,0.59747326,0.48754615,0.42007267,0.3306976,0.5706583,0.6112802
0.47463024,0.66832715,0.62075204,0.49129537,0.5893129,0.42589712,0.5613476,0.43906534,0.5094741,0.46368194,0.49919012,0.596177,0.6559802
0.39001104,0.65927225,0.36820966,0.48014322,0.6318586,0.47801715,0.59901214,0.19860935,0.5613965,0.39252996,0.47678253,0.55002266,0.5582709
0.6700207,0.47479767,0.38256955,0.6055792,0.39205614,0.60009587,0.54700094,0.8046861,0.36470273,0.60804385,0.69639826,0.51561314,0.45428777
0.55195796,0.5202635,0.31022984,0.43791422,0.40220115,0.442189,0.551742,0.69242656,0.44214183,0.64721745,0.5991418,0.59141016,0.7336449
0.36433196,0.73907155,0.59227806,0.39282298,0.5810009,0.3683751,0.54326785,0.2689562,0.5385782,0.38303277,0.29931733,0.62595266,0.6084131
0.36247936,0.6806699,0.6948943,0.4668159,0.6928494,0.5118509,0.60799503,0.1351818,0.583473,0.43084577,0.46125737,0.61320233,0.66996515
0.62606037,0.42194352,0.38966668,0.5500175,0.3489312,0.57870996,0.55719924,0.88537264,0.4959383,0.45978928,0.58406436,0.38115653,0.40051147
0.3611304,0.79306495,0.58471495,0.39127353,0.53382003,0.3899897,0.30853465,0.39473754,0.46157166,0.3958884,0.24898751,0.57714874,0.64438957
0.31022683,0.6873249,0.620595,0.35998827,0.48594576,0.4052023,0.5558535,0.49646732,0.44107044,0.15105674,0.31901488,0.40813684,0.46460944
0.4807865,0.69771755,0.6161272,0.39960915,0.5624689,0.4038717,0.45534322,0.23322618,0.47571182,0.34068313,0.31114957,0.5211938,0.5361862
0.25196993,0.42866805,0.6235264,0.43323436,0.64039135,0.43575317,0.5498404,0.061966527,0.51239496,0.38181823,0.40686944,0.52512586,0.46941513
0.66451323,0.48755497,0.54853994,0.59963036,0.5017092,0.5971351,0.5614413,0.65533584,0.51204604,0.7198365,0.82226825,0.63343513,0.5886779
0.397125,0.71779144,0.6088965,0.43022633,0.47635293,0.41927925,0.23295265,0.49981052,0.45177373,0.33243147,0.20209126,0.42067128,0.46916482
0.6252426,0.3741819,0.39317396,0.57180536,0.4836645,0.5913748,0.5766624,0.5867702,0.543704,0.606063,0.773253,0.50036114,0.5247304
0.51670194,0.6913027,0.6326788,0.5126797,0.48322013,0.47084093,0.41804826,0.5995634,0.5159287,0.41576844,0.31749156,0.56014615,0.6070319
0.32422942,0.7489577,0.5810067,0.28699073,0.4891609,0.3373075,0.48997003,0.5986882,0.42661557,0.30417413,0.22906199,0.5275219,0.5883953
0.4986807,0.6962781,0.67029524,0.53982747,0.46795976,0.5304171,0.64937437,0.48297292,0.52410007,0.26909655,0.33795914,0.4013033,0.44953442
0.40440366,0.397683,0.340733,0.3717241,0.32135832,0.424223,0.47637257,0.6510683,0.42163688,0.30456686,0.44140017,0.33354962,0.4135689
0.39627722,0.43690073,0.6315553,0.40701744,0.5604273,0.41928798,0.60946316,0.4502927,0.44524848,0.16253121,0.19346352,0.3553787,0.45484933
0.42958993,0.8459293,0.42899153,0.42768347,0.5295657,0.38173336,0.5419663,0.4536582,0.47848922,0.4241493,0.33221284,0.5951101,0.6957853
0.3284601,0.68171465,0.6399716,0.403425,0.5495946,0.5300703,0.55375457,0.3312253,0.49382478,0.28620398,0.34992486,0.49623722,0.53910196
0.59324116,0.2877927,0.39271063,0.659098,0.4447814,0.60716516,0.4660176,0.5616182,0.52806866,0.4902933,0.72792614,0.39456725,0.34247288
0.52851564,0.51269794,0.57588255,0.45914033,0.43707076,0.45387244,0.45411304,0.5445287,0.5679656,0.7287368,0.71663916,0.6950287,0.69054675
0.60628986,0.5216349,0.31309092,0.55343163,0.32448453,0.48670912,0.26728946,0.9370181,0.42178386,0.5428172,0.5022355,0.47541517,0.46187782
0.6799269,0.37428996,0.38112527,0.6035907,0.7254738,0.6217337,0.6095718,0.82336724,0.49257466,0.5005918,0.46537647,0.36727315,0.34748837
0.41828954,0.8403006,0.6142515,0.43134832,0.4994278,0.40637168,0.32845542,0.48484653,0.48079377,0.40331808,0.256732,0.57711786,0.5636881
0.6323144,0.3851433,0.3870735,0.5770838,0.433163,0.5949003,0.57151425,0.67628074,0.5270574,0.5565787,0.70453227,0.51080096,0.38786227
0.62692785,0.51418936,0.36264452,0.5379568,0.4360576,0.5439333,0.50187874,0.7496885,0.43800375,0.68109167,0.70427984,0.61380106,0.55173683
0.5245209,0.4919262,0.27415675,0.34748295,0.43554038,0.4067623,0.4634872,0.60237706,0.41090932,0.6719158,0.6021365,0.59263724,0.5924623
0.5540085,0.7937298,0.32898715,0.5174239,0.3143111,0.5358003,0.5338263,1.0388349,0.4311122,0.46475324,0.48750818,0.38974088,0.39305666
0.4215964,0.63745207,0.6241271,0.47402748,0.49633887,0.46166798,0.5820508,0.29628375,0.48486945,0.28437403,0.5327512,0.41421443,0.4488099
0.559714,0.43344623,0.35899094,0.46659887,0.3286788,0.5124729,0.5093012,0.8318792,0.45180896,0.30647194,0.53470933,0.36621866,0.4297898
0.47277248,0.380183,0.3565345,0.42357728,0.41563708,0.45383286,0.49896038,0.5728976,0.46835315,0.36085936,0.59167933,0.49563903,0.49652302
0.59944254,0.3057365,0.42834228,0.57787055,0.6150565,0.625726,0.5928133,0.5666484,0.56301284,0.4941618,0.7538963,0.4235525,0.37925166
0.4072695,0.4533066,0.6796819,0.4951631,0.6209986,0.49384165,0.36600676,0.21576604,0.5613127,0.347627,0.43376794,0.5059323,0.5255979
0.45492953,0.6114678,0.46682808,0.5192719,0.5860097,0.5127566,0.63325393,0.3523093,0.49023443,0.26637185,0.33891705,0.3591105,0.3034575
0.39996007,0.31243473,0.74036986,0.5339697,0.6399572,0.55617416,0.658661,0.24566117,0.61899096,0.42725602,0.45473343,0.49153078,0.4874603
0.68069905,0.35747203,0.39832252,0.62561405,0.5067779,0.4936706,0.6059201,0.6321258,0.54502255,0.6052487,0.79979175,0.42246255,0.39697668
0.35169747,0.54457295,0.71237904,0.5120732,0.68813086,0.5266012,0.66933334,0.5551176,0.56742036,0.28090793,0.4191739,0.42602915,0.4407173
0.41245762,0.6014803,0.69564885,0.52257544,0.6415366,0.55598706,0.64289594,0.26168647,0.56415313,0.30405986,0.4107209,0.53142214,0.46347263
0.25601405,0.6682132,0.6527137,0.36816832,0.6460074,0.3479802,0.5021959,0.090751365,0.5116402,0.66693354,0.55762273,0.6253192,0.6363778
0.27299717,0.59924483,0.6227182,0.252547,0.5614418,0.3726322,0.5517639,0.19842663,0.4383721,0.18602514,0.2290315,0.41230184,0.37447566
0.3158318,0.6508806,0.6420972,0.38300535,0.47731867,0.3999727,0.5619415,0.3946871,0.46384326,0.17811477,0.28631705,0.41154736,0.4829271
0.40544322,0.37672853,0.7055665,0.5033112,0.68857074,0.5022017,0.6193894,0.08259177,0.6046566,0.7604709,0.5319301,0.60649306,0.61970997
0.42769527,0.47114152,0.8059231,0.54084593,0.5435559,0.6434808,0.70528114,0.377768,0.577851,0.29858404,0.3689322,0.27640557,0.28056422
0.49057674,0.62583166,0.6211771,0.5038518,0.56953245,0.4603485,0.59065366,0.41100115,0.83693117,0.42221695,0.3651633,0.52919745,0.5876876
0.57915324,0.5063125,0.33699593,0.4847081,0.43807635,0.51749206,0.48732916,0.6056756,0.23903286,0.7109938,0.71152455,0.6424128,0.60826075
0.555066,0.3481541,0.32295015,0.45469406,0.57346725,0.5017731,0.52125275,0.55331075,0.43517864,0.5063862,0.61954993,0.4263314,0.40711147
0.32654017,0.5557198,0.52956545,0.3097892,0.4243552,0.33416867,0.48094013,0.5060027,0.35097918,0.16556875,0.083126545,0.4219715,0.42337012
0.37288958,0.5715539,0.67829585,0.47487393,0.6621005,0.49294335,0.64887905,0.21858224,0.51986337,0.25615293,0.36201468,0.4715754,0.43333137
0.3079924,0.78065753,0.20800959,0.34619012,0.53436303,0.2802127,0.51886684,0.38756588,0.4336786,0.34363273,0.17835836,0.5536251,0.6233487
0.525795,0.38073677,0.5580127,0.48622358,0.437901,0.48302886,0.51016605,0.5320737,0.4723241,0.57515824,0.6587083,0.502542,0.5140141
0.35401914,0.35848054,0.64898115,0.3905915,0.60894275,0.39333582,0.57262135,0.24086452,0.49440682,0.27415335,0.26951793,0.48403758,0.5211208
0.8131399,0.38389552,0.48991567,0.7832472,0.5685616,0.86333,0.6848501,0.6357601,0.6825466,0.72185755,1.0082705,0.49390748,0.43241587
0.20891356,0.6822192,0.24821326,0.25720775,0.5296215,0.2937731,0.5278958,0.53035975,0.40622622,0.22920918,0.14478026,0.5043616,0.59558016
0.57706547,0.2715547,0.4411666,0.58099467,0.5418446,0.4755356,0.5857172,0.38367453,0.587035,0.5470882,0.6619197,0.46524686,0.42087874
0.73653364,0.43095994,0.41255337,0.6722407,0.6096188,0.6687792,0.61412585,0.50548494,0.5659894,0.6299724,0.77950126,0.47313762,0.41595083
0.84729177,0.34207076,0.7531619,0.71053517,0.5517654,0.7135722,0.636942,0.571826,0.6114086,0.67408365,0.9167687,0.47923124,0.385881
0.58554965,0.5015321,0.5241864,0.4767556,0.2776787,0.4812494,0.48323962,0.87422204,0.42911598,0.5416248,0.52051073,0.4853515,0.46086872
0.59160805,0.871206,0.6409273,0.5977557,0.6093923,0.5267896,0.5942283,0.43788615,0.56972563,0.5961545,0.7190928,0.6404291,0.63771147
0.5217581,0.37281138,0.35629737,0.4626295,0.5655145,0.49843034,0.5470619,0.5574312,0.47833022,0.52163494,0.63754135,0.47426617,0.4818299
0.4748948,0.5453547,0.6639548,0.44167522,0.5734567,0.4773598,0.5949615,0.2723397,0.49129426,0.1734831,0.27855048,0.40726712,0.33777004
0.6153661,0.3493039,0.3838151,0.67436415,0.43426135,0.59479433,0.565206,0.6532638,0.5070939,0.30678564,0.69085675,0.41447663,0.36584666
0.371245,0.76235145,0.61828667,0.3898923,0.25730157,0.38186058,0.52770597,0.4396674,0.45641077,0.2781174,0.22884302,0.5014522,0.57947963
0.3067727,0.63969284,0.29596975,0.34066314,0.5130261,0.372097,0.55045354,0.28627896,0.42043814,0.5485081,0.20724535,0.40495604,0.49066085
0.352333,0.34914878,0.6760527,0.44632643,0.58739656,0.4537736,0.5975555,0.29476896,0.5261711,0.26783955,0.31917372,0.65650624,0.5061821
0.3820176,0.60233545,0.634836,0.47245952,0.44486582,0.45400664,0.58549947,0.09893473,0.52310634,0.60348576,0.44204938,0.4970311,0.50326633
0.46238482,0.6544059,0.66855216,0.5154769,0.64937896,0.50320226,0.63417566,0.33113706,0.49725404,0.29202604,0.3859128,0.42372155,0.494376
0.21034795,0.69161433,0.6018277,0.28298953,0.5613185,0.2671998,0.50582325,0.504103,0.43320432,0.28227147,0.17890954,0.5444358,0.60735846
0.63806254,0.32025778,0.5891547,0.6191755,0.49852046,0.6551769,0.62510186,0.5132305,0.59672016,0.576343,0.8387157,0.47125053,0.42027578
0.5519348,0.45287582,0.7451406,0.6485825,0.6343553,0.6290366,0.67266667,0.15184988,0.67047846,0.46471912,0.6596327,0.5519824,0.54210716
0.39241883,0.5450155,0.21107785,0.2242039,0.23839983,0.32205692,0.47977707,0.9626925,0.33745706,0.3526092,0.27754283,0.494899,0.5064139
0.45531493,0.6649498,0.7166884,0.5388981,0.6067569,0.53451335,0.63427675,0.304773,0.5840776,0.45527145,0.4406724,0.48443967,0.53117603
0.54587877,0.3529687,0.38092145,0.50501114,0.4824145,0.5502031,0.53558695,0.3938879,0.54230046,0.6162047,0.68778634,0.54578507,0.48517525
0.35794684,0.38388106,0.29859358,0.4035722,0.5527991,0.40081316,0.53919184,0.26796314,0.51056594,0.353619,0.34151214,0.5674535,0.6318833
0.43000484,0.38880014,0.46405226,0.5457819,0.69311154,0.52989054,0.6285931,0.13408236,0.6188971,0.43616197,0.53692275,0.5692626,0.5648654
0.38498887,0.8171922,0.6045542,0.3957068,0.43951955,0.35884324,0.52310896,0.31745306,0.4848543,0.44162637,0.46283755,0.6303693,0.7244548
0.29148552,0.6462502,0.58308774,0.3334574,0.49986136,0.38880795,0.44145212,0.5051218,0.4174412,0.26819062,0.10549988,0.33537775,0.39697978
0.3397894,0.6362541,0.67533535,0.42789274,0.5558461,0.4509574,0.57508147,0.26993904,0.523487,0.24481568,0.3162981,0.54806685,0.5237466
0.37265998,0.580462,0.4413957,0.393008,0.5014423,0.46301356,0.66086215,0.4641004,0.42721587,0.027199488,0.18935838,0.25943404,0.33608747
0.45272243,0.45455113,0.42156512,0.5779779,0.4841915,0.58362794,0.55706906,0.5956757,0.5959745,0.68706346,0.81230164,0.593406,0.60763425
0.51383173,0.4888367,0.31422678,0.41272584,0.31812748,0.42917934,0.44650152,0.83302027,0.42383352,0.4501374,0.48070142,0.5036582,0.50559515
0.5473937,0.43565553,0.36757922,0.4583083,0.48659623,0.50717187,0.5108841,0.7288896,0.41225615,0.5092614,0.6029321,0.5038882,0.504516
0.4330981,0.8008832,0.3927182,0.4653971,0.60523367,0.42017013,0.5904441,0.2743446,0.53208935,0.48086438,0.4162527,0.63900334,0.685057
0.44543204,0.51456267,0.6069105,0.45381707,0.5443387,0.46528274,0.5339846,0.32192564,0.45241997,0.30610052,0.3337631,0.4349032,0.44859907
0.61795294,0.36963928,0.65409535,0.4564047,0.6348984,0.46086594,0.625224,0.2533775,0.5121709,0.32525575,0.33983794,0.47064352,0.482585
0.52917063,0.38465035,0.3506171,0.46958163,0.47114658,0.47681096,0.5293173,0.5584097,0.4720395,0.55694646,0.6456526,0.49152344,0.4097783
0.7323937,0.57166946,0.55846465,0.74401623,0.51437426,0.6127452,0.55137134,0.70775336,0.6050206,0.8575052,0.87758285,0.71798694,0.63707525
0.71389955,0.3465136,0.41694647,0.62960196,0.43486422,0.66418093,0.60018265,0.7059778,0.5572242,0.5278342,0.754547,0.40954536,0.29271194
0.6241806,0.46785566,0.4061027,0.5687587,0.4816263,0.5660265,0.5303466,0.5950842,0.57538927,0.6880851,0.7835583,0.6121311,0.60299945
0.7622422,0.5326417,0.40197015,0.6068599,0.4100607,0.5640378,0.5425446,0.8263849,0.56167,0.67565906,0.73292,0.5891988,0.5266812
0.6498233,0.4926998,0.423489,0.5832475,0.3794204,0.5960697,0.5451855,0.8185232,0.56509864,0.59300447,0.6972092,0.5479381,0.41814363
0.48743612,0.61878574,0.7115025,0.5796523,0.6075749,0.5674435,0.58815384,0.38598576,0.5710818,0.26939395,0.41021022,0.39269388,0.4231146
0.30940935,0.58042854,0.66474205,0.40284687,0.6054232,0.42241505,0.5596974,0.16391076,0.49511707,0.2694602,0.3334586,0.49076742,0.4937677
0.47428572,0.32706842,0.376065,0.51232135,0.47437635,0.5413675,0.54038286,0.45379072,0.5223824,0.5607683,0.7343339,0.47833353,0.4660104
0.43383363,0.6760624,0.6904205,0.5041099,0.43274173,0.51477194,0.5913397,0.2774802,0.5721558,0.33165798,0.4303548,0.6068663,0.5225359
0.42728168,0.6218017,0.6013875,0.43507832,0.6059488,0.38016167,0.5202501,0.2628319,0.5141012,0.561445,0.4223169,0.8161563,0.76185775
0.5468325,0.6670208,0.66568846,0.46820033,0.6350694,0.4597675,0.57840854,0.42028585,0.5551544,0.39711565,0.42380938,0.56136185,0.5571895
0.7042913,0.43436086,0.4098692,0.6415957,0.533004,0.6452481,0.60247076,0.3631517,0.58539593,0.7308357,0.8780425,0.5787599,0.54378283
0.45100686,0.35331285,0.36114636,0.48275483,0.41713724,0.4845058,0.5216579,0.5535961,0.46524632,0.47798777,0.6179876,0.4627694,0.49105814
0.3206796,0.75556946,0.5965295,0.36551318,0.5231115,0.33138996,0.50959927,0.43040195,0.43773293,0.3302164,0.18976668,0.5437092,0.61613786
0.5042866,0.30029404,0.35209608,0.45231745,0.6625596,0.4936769,0.54927254,0.49299043,0.45531464,0.4754192,0.63990355,0.41355985,0.3569856
0.68503076,0.48337233,0.36901402,0.60838616,0.49870488,0.59480596,0.53873754,0.7303176,0.5420722,0.7016628,0.7602301,0.41229606,0.4864288
0.63186306,0.23489588,0.45078352,0.54208404,0.5433016,0.68563706,0.62850916,0.39283073,0.59663033,0.5331278,0.879665,0.4093848,0.23589054
0.66178685,0.3310339,0.45567375,0.63689315,0.7905416,0.66424423,0.6335796,0.5198755,0.6148439,0.6221218,0.8928478,0.5125952,0.60880893
0.71414804,0.3997093,0.40425196,0.6423505,0.70137286,0.66397583,0.6014345,0.82399684,0.53667337,0.5511047,0.5144198,0.42097682,0.34697208
0.5466346,0.46911597,0.3196768,0.44175,0.4371766,0.46190444,0.48801267,0.8678768,0.41912833,0.47757688,0.47888076,0.44651145,0.38748097
0.40752935,0.6153422,0.63540417,0.43106422,0.4768105,0.44839892,0.5560152,0.5473513,0.46829706,0.2226462,0.25717518,0.4250902,0.46084598
0.7044987,0.31854928,0.44858986,0.6795461,0.49777853,0.7018883,0.55734974,0.67084527,0.59624976,0.54738575,0.66970026,0.40878236,0.3547245
0.6782031,0.32839036,0.50329685,0.743094,0.6004678,0.75875705,0.67835665,0.31928343,0.68484014,0.59456325,1.0237612,0.4483714,0.38699976
0.57855934,0.311064,0.4236148,0.61350775,0.45034528,0.65857965,0.6087544,0.65818906,0.44015428,0.4860695,0.7453383,0.37999448,0.32771277
0.33363768,0.426136,0.61081654,0.39361393,0.59931713,0.354065,0.5561067,0.6593923,0.47115254,0.36410517,0.2584816,0.5444549,0.63417363
0.32457888,0.7510659,0.61451817,0.39559087,0.538736,0.37053227,0.5011673,0.7118252,0.48344573,0.3376319,0.22671166,0.5477826,0.59442353
0.6548194,0.35966748,0.4626845,0.64204776,0.7818079,0.65400344,0.6210841,0.4811976,0.64330506,0.5776415,0.91722834,0.5635053,0.5558896
0.39861614,0.68268317,0.71998197,0.55397576,0.65003705,0.53786474,0.62558687,0.24169916,0.6282052,0.7062907,0.5040477,0.57835245,0.5782143
0.68562204,0.43748254,0.4278022,0.62624896,0.44047168,0.6374736,0.5949983,0.5847666,0.57181865,0.59056133,0.56988806,0.49426484,0.47097668
0.61239666,0.31057763,0.4040959,0.6022289,0.7021772,0.6132673,0.5856086,0.37983397,0.5821097,0.65285903,0.8775693,0.5171149,0.47643396
0.6009051,0.31361535,0.4162947,0.5874902,0.48988703,0.50588495,0.5742508,0.4953355,0.5711252,0.35312825,0.7888195,0.4564126,0.42099217
0.5702319,0.43610272,0.3469321,0.5360306,0.45339417,0.54092836,0.46293956,0.6134275,0.5048461,0.65552473,0.72214353,0.54489845,0.4981795
0.5034881,0.7374908,0.65173316,0.6026048,0.5338839,0.48362166,0.58979714,0.47366908,0.53243715,0.34848747,0.3649406,0.47184289,0.4947238
0.33595136,0.6351944,0.68865085,0.44652122,0.47372186,0.44184616,0.5910928,0.06602624,0.5767213,0.3971972,0.46651253,0.5906936,0.61106634
0.5895336,0.47354192,0.53169113,0.48355618,0.3037928,0.5051753,0.50541794,0.94555384,0.17460631,0.46427804,0.4886983,0.42396104,0.42447978
0.5947721,0.33151135,0.36556664,0.5179824,0.40738627,0.5718805,0.7511557,0.6921258,0.4520509,0.43206093,0.6097332,0.34466532,0.27610996
0.37670943,0.60051954,0.57469636,0.36615944,0.49614286,0.34442434,0.35726893,0.43603146,0.4169863,0.33634937,0.20993677,0.53306466,0.6049541
0.56469274,0.39747226,0.3603377,0.5041387,0.45996517,0.5286577,0.5168857,0.5225484,0.51221454,0.6210864,0.57063115,0.5147425,0.50723577
0.61278373,0.44209427,0.39230803,0.50395715,0.36479938,0.521292,0.5301241,0.899521,0.51143575,0.48916256,0.58788097,0.4483313,0.4412513
0.51471907,0.71275514,0.71524096,0.63952774,0.58680165,0.569259,0.3866446,0.3501068,0.62699145,0.3994983,0.49822867,0.53384155,0.53142786
0.42753348,0.686999,0.66676146,0.5012303,0.5516938,0.52787966,0.5965718,0.4145387,0.5312112,0.29689142,0.32380122,0.45521373,0.4341779
0.36751318,0.6916389,0.6696575,0.44082975,0.3961701,0.4481759,0.5331155,0.19207026,0.56188446,0.3703087,0.4079734,0.5718647,0.5650228
0.612343,0.27785495,0.43955487,0.5999101,0.43059587,0.64124084,0.6117133,0.65910447,0.6691384,0.42732912,0.47149843,0.34501988,0.36077887
0.70529467,0.32312122,0.47061327,0.69926685,0.55031526,0.71184313,0.64935875,0.548262,0.64767337,0.39886904,0.82172734,0.48177284,0.44321227
0.478186,0.64601004,0.743634,0.6060623,0.73134065,0.6274123,0.64242864,0.063200004,0.6815812,0.5037581,0.6554889,0.6976786,0.59349984
0.5193603,0.70810384,0.5012766,0.61889654,0.5183278,0.5274335,0.62620646,0.5077344,0.4796563,0.27429467,0.31816614,0.38413718,0.4037657
0.6342517,0.42911866,0.39218822,0.57889414,0.41653684,0.5909402,0.5399879,0.51597965,0.5569124,0.61286455,0.51758814,0.5245654,0.4852281
0.3967457,0.44203922,0.65135753,0.42698634,0.48169857,0.45493025,0.5859576,0.50212806,0.49228224,0.17631625,0.22508723,0.3952039,0.47311515
0.75818026,0.43936124,0.4186075,0.7058264,0.5851162,0.6926506,0.64516294,0.5242446,0.6280258,0.82774496,0.9877182,0.6298452,0.49515772
0.6575856,0.33501565,0.46132338,0.62611574,0.4690605,0.68314505,0.6129104,0.4462476,0.60313576,0.5428954,0.5639454,0.46358335,0.40291736
0.37937978,0.6763186,0.6823034,0.47493675,0.63394856,0.45753393,0.5941645,0.23863563,0.56199634,0.6028433,0.40235636,0.5475561,0.80106705
0.4839028,0.554974,0.7265049,0.50477934,0.7001363,0.5180533,0.653931,0.2205438,0.5641277,0.26907453,0.6272029,0.42938292,0.47101617
0.4068361,0.70978606,0.674339,0.41612878,0.631009,0.46535826,0.58168197,0.1766289,0.57066,0.43216795,0.64619493,0.6020202,0.63283736
0.48964483,0.60066056,0.6684466,0.52829516,0.6271019,0.52756894,0.6349019,0.2269172,0.5311336,0.44950396,0.42298433,0.40802616,0.4152246
0.56219476,0.56280917,0.34312463,0.49319467,0.39619306,0.5134339,0.5176305,0.69129217,0.46614814,0.32583213,0.6044088,0.4420172,0.4344167
0.5301277,0.6584665,0.6869362,0.5159396,0.63413024,0.5083204,0.60741276,0.2070477,0.3733778,0.38163087,0.45302197,0.52743673,0.52120185
0.5319346,0.78511417,0.68540156,0.5710574,0.6699656,0.5316456,0.61201656,0.44902092,0.5820005,0.42916158,0.44379616,0.5569925,0.58559835
0.63291866,0.48874283,0.37675798,0.5409112,0.41390225,0.5502174,0.554183,0.77394986,0.5179686,0.6239473,0.5526552,0.5479955,0.6055947
0.39777112,0.74929094,0.6232918,0.5122629,0.49419013,0.34808105,0.5039679,0.3872312,0.47660956,0.29784226,0.20149079,0.5550983,0.60878885
0.71902746,0.45039332,0.6751614,0.64187485,0.38662222,0.6761273,0.593392,0.97006416,0.5295374,0.5376761,0.65222734,0.4157076,0.3891154
0.5021667,0.70253533,0.42288044,0.38478664,0.32479012,0.39741826,0.4568663,0.7928337,0.38318306,0.5172905,0.4536358,0.4888695,0.53125834
0.3568545,0.86683667,0.5642288,0.34186095,0.5010972,0.3120655,0.46331587,0.33939826,0.44488668,0.45894924,0.27097207,0.740578,0.78705204
0.45811555,0.7054052,0.5967253,0.37895787,0.51105046,0.3932252,0.5609373,0.35026118,0.42867044,0.41669068,0.24006645,0.45288396,0.52555525
0.54836386,0.5330431,0.7631286,0.64363456,0.6550983,0.68366534,0.6964532,0.3852517,0.6224099,0.18108445,0.5064774,0.33167028,0.37895826
0.36877137,0.6107479,0.32717484,0.38950008,0.5011072,0.36769983,0.52345705,0.43044916,0.43872938,0.3418725,0.21512626,0.51516217,0.5633768
